date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:29:09	139709/139709	U-----	200	untouched ('')	image/png	date:Thu,%2002%20May%202013%2017:34:16%20GMT	http://lebd2013.files.wordpress.com/2013/05/site1.png?w=300&h=253	lebd2013.files.wordpress.com/2013/05/site1b5c5.png	(from http://lebd2013.wordpress.com/site-analysis/map-and-location/)
13:29:10	11547/11547	U-----	200	untouched ('')	image/png	date:Fri,%2003%20May%202013%2011:46:11%20GMT	http://lebd2013.files.wordpress.com/2013/05/hdd_cdd.png	lebd2013.files.wordpress.com/2013/05/hdd_cdd.png	(from http://lebd2013.wordpress.com/site-analysis/climate-2/)
13:29:10	126231/126231	U-----	200	untouched ('')	image/png	date:Thu,%2002%20May%202013%2017:34:23%20GMT	http://lebd2013.files.wordpress.com/2013/05/site2.png?w=300&h=239	lebd2013.files.wordpress.com/2013/05/site2a57f.png	(from http://lebd2013.wordpress.com/site-analysis/map-and-location/)
13:29:10	33275/33275	U-----	200	untouched ('')	image/png	date:Fri,%2003%20May%202013%2011:46:11%20GMT	http://lebd2013.files.wordpress.com/2013/05/hdd_cdd.png?w=174&h=300	lebd2013.files.wordpress.com/2013/05/hdd_cdd5e89.png	(from http://lebd2013.wordpress.com/site-analysis/climate-2/)
13:29:10	255415/255415	U-----	200	untouched ('')	image/jpeg	date:Sat,%2004%20May%202013%2018:38:18%20GMT	http://lebd2013.files.wordpress.com/2013/05/inserimento.jpg	lebd2013.files.wordpress.com/2013/05/inserimento.jpg	(from http://lebd2013.wordpress.com/design/location-and-orientation/)
13:29:10	87368/87368	U-----	200	untouched ('')	image/jpeg	date:Sat,%2004%20May%202013%2018:38:18%20GMT	http://lebd2013.files.wordpress.com/2013/05/inserimento.jpg?w=594&h=249	lebd2013.files.wordpress.com/2013/05/inserimentoe7c1.jpg	(from http://lebd2013.wordpress.com/design/location-and-orientation/)
13:29:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20May%202013%2012:29:10%20GMT	http://lebd2013.wordpress.com/electrical-demand-supply-matching/	lebd2013.wordpress.com/electrical-demand-supply-matching/index.html	(from http://lebd2013.wordpress.com/design/)
13:29:11	20272/20272	U-----	200	untouched ('')	image/jpeg	date:Fri,%2003%20May%202013%2015:15:17%20GMT	http://lebd2013.files.wordpress.com/2013/05/g-first.jpg	lebd2013.files.wordpress.com/2013/05/g-first.jpg	(from http://lebd2013.wordpress.com/design/geometry/geometry-development/)
13:29:11	80487/80487	U-----	200	untouched ('')	image/png	date:Sun,%2005%20May%202013%2019:07:47%20GMT	http://lebd2013.files.wordpress.com/2013/05/immagine1.png	lebd2013.files.wordpress.com/2013/05/immagine1.png	(from http://lebd2013.wordpress.com/design/geometry/geometry-development/)
13:29:11	6551/6551	U-----	200	untouched ('')	image/jpeg	date:Fri,%2003%20May%202013%2015:15:17%20GMT	http://lebd2013.files.wordpress.com/2013/05/g-first.jpg?w=300&h=242	lebd2013.files.wordpress.com/2013/05/g-firste2e9.jpg	(from http://lebd2013.wordpress.com/design/geometry/geometry-development/)
13:29:11	55731/55731	U-----	200	untouched ('')	image/png	date:Sun,%2005%20May%202013%2019:07:47%20GMT	http://lebd2013.files.wordpress.com/2013/05/immagine1.png?w=402&h=275	lebd2013.files.wordpress.com/2013/05/immagine1dac4.png	(from http://lebd2013.wordpress.com/design/geometry/geometry-development/)
13:29:11	19897/19897	U-----	200	untouched ('')	image/jpeg	date:Mon,%2006%20May%202013%2018:39:41%20GMT	http://lebd2013.files.wordpress.com/2013/05/g-second1.jpg	lebd2013.files.wordpress.com/2013/05/g-second1.jpg	(from http://lebd2013.wordpress.com/design/geometry/geometry-development/)
13:29:12	6833/6833	U-----	200	untouched ('')	image/jpeg	date:Mon,%2006%20May%202013%2018:39:41%20GMT	http://lebd2013.files.wordpress.com/2013/05/g-second1.jpg?w=300&h=264	lebd2013.files.wordpress.com/2013/05/g-second1c99a.jpg	(from http://lebd2013.wordpress.com/design/geometry/geometry-development/)
